symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2023-10-03 12:00:00+00:00,425.89,428.2896,424.24,424.39,1081648.0,5849.0,425.041416
SPY,2023-10-03 13:00:00+00:00,424.39,426.65,424.22,426.29,7315078.0,60058.0,425.618132
SPY,2023-10-03 14:00:00+00:00,426.29,426.34,421.46,421.763,21735224.0,179038.0,423.192432
SPY,2023-10-03 15:00:00+00:00,421.75,422.16,420.76,421.199,12373275.0,96814.0,421.390013
SPY,2023-10-03 16:00:00+00:00,421.19,422.58,421.11,422.22,10574830.0,79937.0,421.991006
SPY,2023-10-03 17:00:00+00:00,422.21,422.83,420.74,420.89,9150479.0,74402.0,421.739404
SPY,2023-10-03 18:00:00+00:00,420.9,421.55,420.18,421.14,10897261.0,84053.0,420.737805
SPY,2023-10-03 19:00:00+00:00,421.15,421.74,420.29,421.67,20845888.0,145778.0,421.045077
SPY,2023-10-03 20:00:00+00:00,421.68,422.0713,421.27,421.2803,8357003.0,7453.0,421.670234
SPY,2023-10-03 21:00:00+00:00,421.28,421.37,421.11,421.24,152180.0,1084.0,421.204036
SPY,2023-10-03 22:00:00+00:00,421.25,421.55,421.08,421.53,198905.0,1092.0,421.298925
SPY,2023-10-03 23:00:00+00:00,421.53,421.65,421.1,421.57,65789.0,733.0,421.467869
SPY,2023-10-04 08:00:00+00:00,420.33,421.31,420.07,421.04,61279.0,797.0,420.810506
SPY,2023-10-04 09:00:00+00:00,420.93,421.75,420.87,421.68,65749.0,335.0,421.538258
SPY,2023-10-04 10:00:00+00:00,421.68,421.95,421.05,421.45,110161.0,581.0,421.713808
SPY,2023-10-04 11:00:00+00:00,421.42,422.57,421.24,422.37,558977.0,2859.0,422.094057
SPY,2023-10-04 12:00:00+00:00,422.2385,423.28,418.81,422.63,1207182.0,6604.0,422.610254
SPY,2023-10-04 13:00:00+00:00,422.62,423.37,421.91,422.5201,7291628.0,61633.0,422.548848
SPY,2023-10-04 14:00:00+00:00,422.52,422.91,420.56,421.05,14030560.0,125269.0,421.491864
SPY,2023-10-04 15:00:00+00:00,421.05,423.965,420.68,423.955,10551789.0,94432.0,422.550155
SPY,2023-10-04 16:00:00+00:00,423.93,424.36,423.25,423.6017,8434442.0,69385.0,423.77202
SPY,2023-10-04 17:00:00+00:00,423.645,423.72,422.04,422.2,7606533.0,65492.0,422.810111
SPY,2023-10-04 18:00:00+00:00,422.17,423.33,421.64,423.19,9096376.0,70304.0,422.466526
SPY,2023-10-04 19:00:00+00:00,423.2,425.4299,423.04,424.71,20707890.0,138509.0,424.700571
SPY,2023-10-04 20:00:00+00:00,424.7,424.7562,423.2127,424.18,7479334.0,6592.0,424.571695
SPY,2023-10-04 21:00:00+00:00,424.23,424.23,424.01,424.15,98227.0,784.0,424.097431
SPY,2023-10-04 22:00:00+00:00,424.15,424.28,423.97,424.16,106392.0,762.0,424.079892
SPY,2023-10-04 23:00:00+00:00,424.2,424.25,424.05,424.19,38308.0,310.0,424.161963
SPY,2023-10-05 08:00:00+00:00,424.06,424.82,423.66,423.71,31595.0,357.0,424.326705
SPY,2023-10-05 09:00:00+00:00,423.6,423.74,423.21,423.6,16056.0,227.0,423.461486
SPY,2023-10-05 10:00:00+00:00,423.47,424.65,423.47,424.53,34192.0,193.0,424.221186
SPY,2023-10-05 11:00:00+00:00,424.48,425.11,424.0,425.05,283425.0,2005.0,424.575405
SPY,2023-10-05 12:00:00+00:00,424.93,425.45,423.13,423.86,823726.0,5756.0,424.015004
SPY,2023-10-05 13:00:00+00:00,423.9,425.26,423.33,424.13,6513919.0,55341.0,424.227313
SPY,2023-10-05 14:00:00+00:00,424.14,424.15,421.645,421.9801,11303135.0,99706.0,422.769874
SPY,2023-10-05 15:00:00+00:00,421.98,422.6,421.1701,422.03,9063316.0,76298.0,421.919365
SPY,2023-10-05 16:00:00+00:00,422.0291,423.45,421.85,422.6199,6728420.0,60157.0,422.745502
SPY,2023-10-05 17:00:00+00:00,422.62,424.1999,421.87,424.07,8489052.0,64004.0,423.179397
SPY,2023-10-05 18:00:00+00:00,424.095,425.37,423.8908,425.04,8161298.0,66225.0,424.600018
SPY,2023-10-05 19:00:00+00:00,425.065,425.18,424.18,424.46,12020801.0,94216.0,424.616097
SPY,2023-10-05 20:00:00+00:00,424.46,425.0,421.7526,424.22,6541307.0,6580.0,424.297653
SPY,2023-10-05 21:00:00+00:00,424.26,424.27,423.84,424.11,74431.0,589.0,424.056857
SPY,2023-10-05 22:00:00+00:00,424.1,424.29,424.1,424.27,18612.0,189.0,424.207895
SPY,2023-10-05 23:00:00+00:00,424.17,424.22,423.91,423.96,26189.0,329.0,424.02643
SPY,2023-10-06 08:00:00+00:00,424.65,425.01,424.36,424.5,64659.0,724.0,424.763956
SPY,2023-10-06 09:00:00+00:00,424.54,425.05,424.42,425.01,19888.0,135.0,424.800862
SPY,2023-10-06 10:00:00+00:00,425.12,425.84,425.05,425.51,49665.0,488.0,425.528972
SPY,2023-10-06 11:00:00+00:00,425.42,425.581,424.74,424.809,180169.0,1117.0,425.146621
SPY,2023-10-06 12:00:00+00:00,425.34,425.8204,419.7,420.51,2920832.0,15437.0,421.358809
SPY,2023-10-06 13:00:00+00:00,420.48,423.0,420.19,421.91,10669120.0,88775.0,421.916392
SPY,2023-10-06 14:00:00+00:00,421.94,424.32,420.6,423.81,16964610.0,134133.0,422.610116
SPY,2023-10-06 15:00:00+00:00,423.82,428.9,423.782,428.879,15941436.0,121893.0,426.308667
SPY,2023-10-06 16:00:00+00:00,428.88,429.28,427.66,428.25,12911660.0,90752.0,428.430728
SPY,2023-10-06 17:00:00+00:00,428.28,429.87,428.085,429.74,8107494.0,65906.0,429.245639
SPY,2023-10-06 18:00:00+00:00,429.74,431.125,429.34,430.69,9702980.0,72352.0,430.358931
SPY,2023-10-06 19:00:00+00:00,430.69,430.95,429.38,429.52,24167304.0,136261.0,430.088785
SPY,2023-10-06 20:00:00+00:00,429.52,430.9099,421.1825,429.8,11451649.0,6820.0,429.585136
SPY,2023-10-06 21:00:00+00:00,429.8,429.95,429.75,429.94,36938.0,593.0,429.829666
SPY,2023-10-06 22:00:00+00:00,429.95,430.1,429.74,429.89,39462.0,666.0,429.898731
SPY,2023-10-06 23:00:00+00:00,429.89,430.15,429.89,430.15,34822.0,836.0,430.02762
SPY,2023-10-09 08:00:00+00:00,426.08,427.15,425.95,427.08,96797.0,1200.0,426.338568
SPY,2023-10-09 09:00:00+00:00,427.03,427.61,426.96,427.06,58868.0,518.0,427.292455
SPY,2023-10-09 10:00:00+00:00,427.13,427.59,426.89,426.89,49646.0,406.0,427.219421
SPY,2023-10-09 11:00:00+00:00,427.0,427.14,426.43,426.8,237744.0,1402.0,426.806479
SPY,2023-10-09 12:00:00+00:00,427.0608,427.6196,425.5,426.49,698619.0,4399.0,426.84934
SPY,2023-10-09 13:00:00+00:00,426.47,429.09,426.46,428.85,8534961.0,62935.0,428.056996
SPY,2023-10-09 14:00:00+00:00,428.845,429.14,427.0101,427.365,9845832.0,81047.0,428.032354
SPY,2023-10-09 15:00:00+00:00,427.36,429.08,427.28,429.035,6576036.0,59429.0,428.270273
SPY,2023-10-09 16:00:00+00:00,429.04,429.98,428.54,428.94,7424638.0,50434.0,429.205843
SPY,2023-10-09 17:00:00+00:00,428.97,432.13,428.83,432.11,8371271.0,62848.0,430.718145
SPY,2023-10-09 18:00:00+00:00,432.12,432.88,431.695,432.55,11077275.0,73886.0,432.314834
SPY,2023-10-09 19:00:00+00:00,432.55,432.68,431.56,432.27,16817287.0,104496.0,432.067875
SPY,2023-10-09 20:00:00+00:00,432.27,432.51,428.5063,432.18,10438529.0,4929.0,432.078349
SPY,2023-10-09 21:00:00+00:00,432.33,432.35,432.14,432.16,50639.0,389.0,432.261482
SPY,2023-10-09 22:00:00+00:00,432.2,432.24,432.08,432.13,44092.0,348.0,432.162053
SPY,2023-10-09 23:00:00+00:00,432.15,432.28,432.12,432.26,41385.0,324.0,432.218832
SPY,2023-10-10 08:00:00+00:00,432.64,433.43,432.32,433.32,99360.0,1029.0,432.986682
SPY,2023-10-10 09:00:00+00:00,433.34,433.34,432.87,433.09,48197.0,413.0,433.074915
SPY,2023-10-10 10:00:00+00:00,433.07,433.44,432.98,433.0,32182.0,252.0,433.277476
SPY,2023-10-10 11:00:00+00:00,432.97,433.1,432.07,432.16,265733.0,1539.0,432.689517
SPY,2023-10-10 12:00:00+00:00,433.04,433.28,432.02,432.82,468578.0,3377.0,432.465523
SPY,2023-10-10 13:00:00+00:00,432.82,433.65,432.5,433.64,6236900.0,51816.0,433.042096
SPY,2023-10-10 14:00:00+00:00,433.64,435.7,433.63,435.3076,13301558.0,110085.0,434.918155
SPY,2023-10-10 15:00:00+00:00,435.33,437.1,435.14,436.98,10057625.0,81500.0,436.346772
SPY,2023-10-10 16:00:00+00:00,437.0,437.22,436.5762,436.825,6625387.0,50465.0,436.889746
SPY,2023-10-10 17:00:00+00:00,436.83,436.835,434.66,435.43,11711365.0,86899.0,435.396202
SPY,2023-10-10 18:00:00+00:00,435.4399,435.73,434.29,434.6022,8810031.0,64438.0,434.985549
SPY,2023-10-10 19:00:00+00:00,434.61,435.16,434.325,434.48,15454428.0,101903.0,434.681894
SPY,2023-10-10 20:00:00+00:00,434.48,436.8409,433.6264,434.48,5361025.0,4291.0,434.550018
SPY,2023-10-10 21:00:00+00:00,434.45,434.57,434.36,434.47,45610.0,395.0,434.479763
SPY,2023-10-10 22:00:00+00:00,434.45,434.5899,434.31,434.5,30931.0,284.0,434.482538
SPY,2023-10-10 23:00:00+00:00,434.55,434.69,434.55,434.65,46789.0,413.0,434.645133
SPY,2023-10-11 08:00:00+00:00,434.86,435.35,434.58,435.23,41829.0,610.0,434.9672
SPY,2023-10-11 09:00:00+00:00,435.17,435.55,435.04,435.46,29518.0,356.0,435.341496
SPY,2023-10-11 10:00:00+00:00,435.56,435.69,435.3,435.64,81294.0,460.0,435.423274
SPY,2023-10-11 11:00:00+00:00,435.6,436.28,435.59,435.9,462428.0,2195.0,436.014056
SPY,2023-10-11 12:00:00+00:00,436.0,436.16,434.39,436.14,1023211.0,5563.0,435.574648
SPY,2023-10-11 13:00:00+00:00,436.15,436.46,435.3,435.52,6317468.0,53637.0,435.923164
SPY,2023-10-11 14:00:00+00:00,435.53,435.62,434.51,435.505,8259204.0,73100.0,435.088089
SPY,2023-10-11 15:00:00+00:00,435.51,435.83,434.21,434.47,6651148.0,59693.0,434.780734
SPY,2023-10-11 16:00:00+00:00,434.46,434.5501,433.56,434.1571,6115329.0,50078.0,434.038587
SPY,2023-10-11 17:00:00+00:00,434.15,434.38,433.18,433.8296,6553964.0,45949.0,433.717984
SPY,2023-10-11 18:00:00+00:00,433.83,435.32,433.8,435.06,7571157.0,54909.0,434.697807
SPY,2023-10-11 19:00:00+00:00,435.05,436.58,434.92,436.31,14245845.0,95905.0,435.923065
SPY,2023-10-11 20:00:00+00:00,436.31,437.34,435.107,437.3,4676522.0,7074.0,436.661838
SPY,2023-10-11 21:00:00+00:00,437.29,437.33,436.3632,437.18,249090.0,813.0,436.850278
SPY,2023-10-11 22:00:00+00:00,437.15,437.18,436.95,437.18,91023.0,613.0,437.04616
SPY,2023-10-11 23:00:00+00:00,437.16,437.36,437.09,437.35,70942.0,486.0,437.272344
SPY,2023-10-12 08:00:00+00:00,437.5,438.0,437.45,438.0,35235.0,384.0,437.677696
SPY,2023-10-12 09:00:00+00:00,438.06,438.3,438.03,438.25,23565.0,165.0,438.151056
SPY,2023-10-12 10:00:00+00:00,438.23,438.54,438.23,438.28,55503.0,728.0,438.397356
SPY,2023-10-12 11:00:00+00:00,438.24,438.34,438.03,438.23,116117.0,1118.0,438.17383
SPY,2023-10-12 12:00:00+00:00,438.21,438.6,436.42,437.06,1834300.0,10486.0,437.438894
SPY,2023-10-12 13:00:00+00:00,437.06,437.2,435.07,435.43,5984039.0,50222.0,436.147134
SPY,2023-10-12 14:00:00+00:00,435.44,436.7,434.98,436.14,9116756.0,84758.0,435.848355
SPY,2023-10-12 15:00:00+00:00,436.13,436.9,435.62,436.5371,6282904.0,62220.0,436.236166
SPY,2023-10-12 16:00:00+00:00,436.565,437.335,436.255,436.525,6213625.0,56768.0,436.848194
SPY,2023-10-12 17:00:00+00:00,436.535,436.545,432.35,432.4399,15546701.0,116544.0,433.865169
SPY,2023-10-12 18:00:00+00:00,432.44,433.3725,431.23,432.97,14959675.0,104742.0,432.238172
SPY,2023-10-12 19:00:00+00:00,432.99,434.29,432.92,433.7,15128658.0,112087.0,433.687538
SPY,2023-10-12 20:00:00+00:00,433.7,434.05,433.58,433.74,5597417.0,4953.0,433.737882
SPY,2023-10-12 21:00:00+00:00,433.75,433.83,433.7,433.78,106363.0,526.0,433.763677
SPY,2023-10-12 22:00:00+00:00,433.79,433.89,433.51,433.81,79266.0,459.0,433.730473
SPY,2023-10-12 23:00:00+00:00,433.76,434.06,433.71,433.97,44636.0,401.0,433.895672
SPY,2023-10-13 08:00:00+00:00,434.48,434.84,433.8,433.87,32160.0,564.0,434.25125
SPY,2023-10-13 09:00:00+00:00,433.87,433.87,432.51,432.6,39254.0,519.0,432.984537
SPY,2023-10-13 10:00:00+00:00,432.55,433.21,432.29,432.87,87838.0,757.0,432.764946
SPY,2023-10-13 11:00:00+00:00,432.96,433.77,432.92,433.53,276035.0,1772.0,433.441075
SPY,2023-10-13 12:00:00+00:00,432.93,435.2,432.3496,435.1,725892.0,5444.0,434.043715
SPY,2023-10-13 13:00:00+00:00,435.1,436.45,434.98,435.91,6724285.0,55950.0,435.734852
SPY,2023-10-13 14:00:00+00:00,435.84,435.91,432.585,432.78,11523443.0,97551.0,434.331926
SPY,2023-10-13 15:00:00+00:00,432.79,432.88,431.04,431.33,11037948.0,86913.0,432.140834
SPY,2023-10-13 16:00:00+00:00,431.33,433.36,431.17,432.1,9392433.0,73641.0,432.394634
SPY,2023-10-13 17:00:00+00:00,432.1,432.33,429.88,431.4,13161931.0,96334.0,431.003026
SPY,2023-10-13 18:00:00+00:00,431.4,432.115,430.77,431.56,9643159.0,78960.0,431.405854
SPY,2023-10-13 19:00:00+00:00,431.6,432.47,430.33,431.55,21700996.0,155414.0,431.262666
SPY,2023-10-13 20:00:00+00:00,431.55,431.55,430.83,430.93,10595766.0,8005.0,431.265825
SPY,2023-10-13 21:00:00+00:00,430.89,431.05,430.7,430.85,172741.0,901.0,430.853204
SPY,2023-10-13 22:00:00+00:00,430.77,430.95,430.65,430.65,51119.0,1446.0,430.867964
SPY,2023-10-13 23:00:00+00:00,430.74,430.8,430.45,430.45,22646.0,712.0,430.594296
SPY,2023-10-16 08:00:00+00:00,432.09,432.65,431.3,432.34,59341.0,742.0,432.084807
SPY,2023-10-16 09:00:00+00:00,432.29,432.53,432.18,432.45,10666.0,308.0,432.351954
SPY,2023-10-16 10:00:00+00:00,432.33,432.73,431.89,432.73,53947.0,695.0,432.400767
SPY,2023-10-16 11:00:00+00:00,432.73,433.38,432.35,433.0,316367.0,1979.0,432.878427
SPY,2023-10-16 12:00:00+00:00,432.59,434.01,431.95,433.88,619700.0,4876.0,433.236452
SPY,2023-10-16 13:00:00+00:00,433.9,434.76,433.57,434.3,7085000.0,63142.0,434.119968
SPY,2023-10-16 14:00:00+00:00,434.3,436.85,433.81,436.82,12485435.0,110467.0,435.734773
SPY,2023-10-16 15:00:00+00:00,436.82,437.14,435.485,435.955,7658377.0,66022.0,436.375627
SPY,2023-10-16 16:00:00+00:00,435.96,436.23,435.47,435.975,4719385.0,44361.0,435.927637
SPY,2023-10-16 17:00:00+00:00,435.98,436.86,434.32,436.46,8854063.0,73273.0,435.851253
SPY,2023-10-16 18:00:00+00:00,436.47,436.72,435.605,436.51,5674447.0,48657.0,436.174925
SPY,2023-10-16 19:00:00+00:00,436.5101,436.96,435.77,436.01,19881914.0,116491.0,436.346254
SPY,2023-10-16 20:00:00+00:00,436.01,437.0,434.4177,436.39,7753731.0,6304.0,436.07158
SPY,2023-10-16 21:00:00+00:00,436.33,436.53,436.33,436.45,76952.0,638.0,436.486316
SPY,2023-10-16 22:00:00+00:00,436.45,436.45,435.93,435.93,85852.0,510.0,436.248263
SPY,2023-10-16 23:00:00+00:00,435.94,436.1,435.57,436.03,75275.0,581.0,435.86226
SPY,2023-10-17 08:00:00+00:00,436.02,436.02,434.68,434.8,51868.0,501.0,435.099453
SPY,2023-10-17 09:00:00+00:00,434.77,435.6,434.77,435.25,18039.0,280.0,435.341551
SPY,2023-10-17 10:00:00+00:00,435.2,435.4,434.69,435.06,58162.0,921.0,434.990639
SPY,2023-10-17 11:00:00+00:00,434.93,435.09,434.44,435.04,181331.0,1432.0,434.759921
SPY,2023-10-17 12:00:00+00:00,434.9492,436.03,433.56,433.58,839354.0,6095.0,434.26899
SPY,2023-10-17 13:00:00+00:00,433.59,433.71,432.45,432.72,9405624.0,74086.0,433.091583
SPY,2023-10-17 14:00:00+00:00,432.72,435.7,432.59,435.135,10915541.0,99750.0,434.499847
SPY,2023-10-17 15:00:00+00:00,435.14,437.5167,434.94,437.265,9324146.0,80417.0,436.331929
SPY,2023-10-17 16:00:00+00:00,437.27,438.14,436.6,436.79,8486268.0,68774.0,437.436337
SPY,2023-10-17 17:00:00+00:00,436.8,437.01,434.615,434.8738,7702678.0,63745.0,435.913734
SPY,2023-10-17 18:00:00+00:00,434.88,435.695,434.225,434.5771,9261011.0,69206.0,435.049189
SPY,2023-10-17 19:00:00+00:00,434.57,436.115,434.3,436.09,14839113.0,106731.0,435.363998
SPY,2023-10-17 20:00:00+00:00,436.085,437.3228,432.9516,435.81,3993571.0,4671.0,435.880014
SPY,2023-10-17 21:00:00+00:00,435.84,435.86,435.61,435.7,51961.0,390.0,435.769342
SPY,2023-10-17 22:00:00+00:00,435.7,435.71,435.44,435.5,121916.0,548.0,435.530744
SPY,2023-10-17 23:00:00+00:00,435.52,435.52,435.04,435.06,49499.0,444.0,435.200762
SPY,2023-10-18 08:00:00+00:00,435.18,435.6,434.72,435.39,33325.0,613.0,435.109326
SPY,2023-10-18 09:00:00+00:00,435.33,435.6,434.53,434.59,58599.0,920.0,434.848437
SPY,2023-10-18 10:00:00+00:00,434.53,434.7,433.81,434.08,81319.0,945.0,434.132937
SPY,2023-10-18 11:00:00+00:00,434.1,434.54,434.01,434.36,194223.0,1360.0,434.256044
SPY,2023-10-18 12:00:00+00:00,434.24,435.57,433.69,433.8,443177.0,4432.0,434.217968
SPY,2023-10-18 13:00:00+00:00,433.72,434.78,433.52,433.99,6517264.0,59456.0,433.992057
SPY,2023-10-18 14:00:00+00:00,433.99,435.18,432.21,432.55,14056878.0,118074.0,433.597715
SPY,2023-10-18 15:00:00+00:00,432.572,433.58,432.23,432.51,9558850.0,77006.0,432.815062
SPY,2023-10-18 16:00:00+00:00,432.52,433.49,431.4,431.53,9737555.0,77243.0,432.210892
SPY,2023-10-18 17:00:00+00:00,431.51,433.81,431.09,432.49,13730329.0,109287.0,432.415676
SPY,2023-10-18 18:00:00+00:00,432.49,433.28,430.815,431.21,8956167.0,76598.0,431.898897
SPY,2023-10-18 19:00:00+00:00,431.21,431.215,429.09,430.25,23229082.0,152966.0,430.158021
SPY,2023-10-18 20:00:00+00:00,430.24,435.0607,430.21,430.73,6405063.0,8616.0,430.531621
SPY,2023-10-18 21:00:00+00:00,430.79,431.0,430.7,430.7,346578.0,865.0,430.863939
SPY,2023-10-18 22:00:00+00:00,430.7,430.75,430.1,430.1,116452.0,888.0,430.415524
SPY,2023-10-18 23:00:00+00:00,430.14,430.41,430.03,430.4,72096.0,590.0,430.241409
SPY,2023-10-19 08:00:00+00:00,429.0,429.43,428.81,429.02,99955.0,1053.0,429.107203
SPY,2023-10-19 09:00:00+00:00,429.0,430.21,428.89,430.18,64911.0,666.0,429.748282
SPY,2023-10-19 10:00:00+00:00,430.12,430.97,430.04,430.87,55718.0,697.0,430.607831
SPY,2023-10-19 11:00:00+00:00,430.84,430.91,429.61,429.86,292743.0,1819.0,430.072963
SPY,2023-10-19 12:00:00+00:00,430.47,431.29,428.62,431.15,706321.0,4670.0,430.527999
SPY,2023-10-19 13:00:00+00:00,431.16,431.42,430.173,430.74,6056076.0,53281.0,430.731094
SPY,2023-10-19 14:00:00+00:00,430.74,431.1,428.67,428.9425,11422170.0,103479.0,429.74581
SPY,2023-10-19 15:00:00+00:00,428.95,430.72,428.46,430.0,8025191.0,71998.0,429.535281
SPY,2023-10-19 16:00:00+00:00,430.005,432.82,427.72,431.04,26282653.0,207179.0,430.164597
SPY,2023-10-19 17:00:00+00:00,431.06,432.39,429.01,429.47,14145617.0,114971.0,430.787957
SPY,2023-10-19 18:00:00+00:00,429.47,430.02,426.64,426.9504,15661553.0,115716.0,428.094757
SPY,2023-10-19 19:00:00+00:00,426.95,427.59,425.725,426.43,29596982.0,188426.0,426.79012
SPY,2023-10-19 20:00:00+00:00,426.44,431.6977,425.58,425.92,8333930.0,12818.0,426.238701
SPY,2023-10-19 21:00:00+00:00,425.91,425.99,425.6,425.72,391248.0,1010.0,425.781398
SPY,2023-10-19 22:00:00+00:00,425.74,426.0198,425.55,425.6,87515.0,992.0,425.753733
SPY,2023-10-19 23:00:00+00:00,425.6,425.75,425.32,425.75,86034.0,931.0,425.520692
SPY,2023-10-20 08:00:00+00:00,425.78,426.73,425.34,426.35,95948.0,1519.0,426.052967
SPY,2023-10-20 09:00:00+00:00,426.24,426.33,425.27,425.61,29428.0,405.0,425.716913
SPY,2023-10-20 10:00:00+00:00,425.69,425.71,425.18,425.39,45639.0,340.0,425.409856
SPY,2023-10-20 11:00:00+00:00,425.38,426.28,425.31,426.08,301406.0,1736.0,425.869248
SPY,2023-10-20 12:00:00+00:00,426.05,426.6304,424.58,425.15,878006.0,5648.0,425.247111
SPY,2023-10-20 13:00:00+00:00,425.25,426.54,425.09,425.09,9112728.0,74133.0,425.851878
SPY,2023-10-20 14:00:00+00:00,425.07,425.43,422.33,422.4091,18643139.0,131578.0,423.602344
SPY,2023-10-20 15:00:00+00:00,422.405,423.752,421.91,423.385,20492143.0,106064.0,422.71208
SPY,2023-10-20 16:00:00+00:00,423.39,424.46,422.295,424.269,9930658.0,73457.0,423.282278
SPY,2023-10-20 17:00:00+00:00,424.27,424.77,423.08,424.22,10632233.0,74395.0,423.974757
SPY,2023-10-20 18:00:00+00:00,424.2,424.2884,422.2367,422.62,13431596.0,86359.0,422.983134
SPY,2023-10-20 19:00:00+00:00,422.63,423.11,421.08,421.21,27013871.0,166681.0,421.818699
SPY,2023-10-20 20:00:00+00:00,421.21,425.5286,420.72,420.9,11778543.0,7472.0,421.13848
SPY,2023-10-20 21:00:00+00:00,420.9,421.05,420.85,420.85,1458666.0,1383.0,420.97263
SPY,2023-10-20 22:00:00+00:00,420.85,420.85,420.65,420.85,47474.0,658.0,420.716193
SPY,2023-10-20 23:00:00+00:00,420.84,420.84,420.6,420.6,15947.0,442.0,420.743578
SPY,2023-10-23 08:00:00+00:00,420.42,421.13,420.15,420.52,79233.0,1173.0,420.55091
SPY,2023-10-23 09:00:00+00:00,420.57,420.57,418.1,418.19,137615.0,1518.0,418.989763
SPY,2023-10-23 10:00:00+00:00,418.2,419.13,418.16,419.13,74628.0,979.0,418.605522
SPY,2023-10-23 11:00:00+00:00,419.16,419.94,418.9,419.46,192636.0,1531.0,419.471527
SPY,2023-10-23 12:00:00+00:00,419.1501,422.38,418.1796,419.52,653124.0,4741.0,419.691019
SPY,2023-10-23 13:00:00+00:00,419.61,420.7,417.8,420.6443,10957214.0,97058.0,419.255925
SPY,2023-10-23 14:00:00+00:00,420.64,421.64,420.07,421.405,13179434.0,111999.0,420.883326
SPY,2023-10-23 15:00:00+00:00,421.4,423.02,421.2,422.8267,11410367.0,85329.0,422.198646
SPY,2023-10-23 16:00:00+00:00,422.83,424.41,421.89,424.41,8917195.0,63225.0,422.942264
SPY,2023-10-23 17:00:00+00:00,424.42,424.45,422.63,422.96,8407774.0,70861.0,423.380889
SPY,2023-10-23 18:00:00+00:00,422.965,423.305,421.97,422.75,7649127.0,65160.0,422.634933
SPY,2023-10-23 19:00:00+00:00,422.74,423.1,420.24,420.45,22459570.0,156654.0,421.04127
SPY,2023-10-23 20:00:00+00:00,420.45,423.8003,420.44,421.41,7731526.0,5774.0,420.778398
SPY,2023-10-23 21:00:00+00:00,421.45,421.55,421.42,421.51,45192.0,565.0,421.487145
SPY,2023-10-23 22:00:00+00:00,421.51,421.58,421.3,421.58,43897.0,447.0,421.458728
SPY,2023-10-23 23:00:00+00:00,421.6,421.85,421.56,421.81,84620.0,602.0,421.71038
SPY,2023-10-24 08:00:00+00:00,421.88,422.22,421.26,422.2,65835.0,1304.0,421.745696
SPY,2023-10-24 09:00:00+00:00,422.15,422.74,422.05,422.57,71957.0,766.0,422.603033
SPY,2023-10-24 10:00:00+00:00,422.77,422.87,422.36,422.84,77162.0,646.0,422.648986
SPY,2023-10-24 11:00:00+00:00,422.81,423.24,422.2,423.05,330869.0,1630.0,422.968468
SPY,2023-10-24 12:00:00+00:00,423.2,423.25,421.2604,423.17,370082.0,3241.0,422.956429
SPY,2023-10-24 13:00:00+00:00,423.13,423.89,422.38,423.835,8823925.0,74539.0,423.105305
SPY,2023-10-24 14:00:00+00:00,423.83,424.82,422.55,424.19,11708417.0,107215.0,423.874039
SPY,2023-10-24 15:00:00+00:00,424.18,424.23,422.55,423.27,8324608.0,73844.0,423.219281
SPY,2023-10-24 16:00:00+00:00,423.27,423.56,420.74,421.25,9683230.0,73444.0,421.825691
SPY,2023-10-24 17:00:00+00:00,421.25,422.5899,421.02,422.16,7780477.0,60107.0,421.895813
SPY,2023-10-24 18:00:00+00:00,422.16,423.7688,421.98,423.53,6620518.0,58507.0,422.984983
SPY,2023-10-24 19:00:00+00:00,423.54,424.18,423.22,423.62,15248310.0,108634.0,423.864696
SPY,2023-10-24 20:00:00+00:00,423.61,425.5,421.1579,423.5,7955744.0,11286.0,423.848307
SPY,2023-10-24 21:00:00+00:00,423.5691,423.6,422.97,423.3,1137910.0,1488.0,423.24268
SPY,2023-10-24 22:00:00+00:00,423.28,423.74,422.38,423.15,272250.0,1520.0,422.945439
SPY,2023-10-24 23:00:00+00:00,423.15,423.37,423.02,423.24,66035.0,342.0,423.233889
SPY,2023-10-25 08:00:00+00:00,422.24,422.43,421.54,422.2,92950.0,1558.0,421.89358
SPY,2023-10-25 09:00:00+00:00,422.08,422.36,421.63,421.97,43910.0,690.0,421.994457
SPY,2023-10-25 10:00:00+00:00,421.98,422.34,421.5,422.33,32136.0,207.0,422.06988
SPY,2023-10-25 11:00:00+00:00,422.35,422.7,422.3,422.36,115890.0,739.0,422.487322
SPY,2023-10-25 12:00:00+00:00,422.56,422.95,421.21,421.94,502421.0,3998.0,422.466992
SPY,2023-10-25 13:00:00+00:00,421.9,422.25,419.51,420.19,10038784.0,93341.0,420.459752
SPY,2023-10-25 14:00:00+00:00,420.18,421.12,419.02,420.1488,12709075.0,120468.0,419.813628
SPY,2023-10-25 15:00:00+00:00,420.13,421.43,419.48,419.53,10937491.0,103565.0,420.620095
SPY,2023-10-25 16:00:00+00:00,419.531,419.78,418.34,418.585,9233053.0,82280.0,419.067315
SPY,2023-10-25 17:00:00+00:00,418.59,418.86,417.015,417.72,11825022.0,104321.0,417.884399
SPY,2023-10-25 18:00:00+00:00,417.72,418.32,417.12,417.675,8676056.0,78157.0,417.733624
SPY,2023-10-25 19:00:00+00:00,417.695,418.455,417.22,417.61,21843003.0,141749.0,417.708103
SPY,2023-10-25 20:00:00+00:00,417.61,420.7766,417.53,417.7,7378161.0,14628.0,417.848428
SPY,2023-10-25 21:00:00+00:00,417.74,417.78,417.16,417.18,198767.0,2597.0,417.519278
